# x_m,y_m,w_tr_right_m,w_tr_left_m
21.4425,8.1225,0.1586,0.1586
21.4312,8.1337,0.1613,0.1613
21.4312,8.1450,0.1613,0.1613
21.4312,8.1562,0.1613,0.1613
21.4312,8.1675,0.1613,0.1613
21.4312,8.1787,0.1613,0.1613
21.4312,8.1900,0.1613,0.1613
21.4312,8.2012,0.1613,0.1613
21.4312,8.2125,0.1613,0.1613
21.4312,8.2237,0.1613,0.1613
21.4312,8.2350,0.1613,0.1613
21.4312,8.2462,0.1613,0.1613
21.4312,8.2575,0.1613,0.1613
21.4312,8.2687,0.1613,0.1613
21.4312,8.2800,0.1613,0.1613
21.4312,8.2912,0.1613,0.1613
21.4312,8.3025,0.1613,0.1613
21.4312,8.3137,0.1613,0.1613
21.4312,8.3250,0.1613,0.1613
21.4312,8.3362,0.1613,0.1613
21.4312,8.3475,0.1613,0.1613
21.4312,8.3588,0.1613,0.1613
21.4312,8.3700,0.1613,0.1613
21.4312,8.3812,0.1613,0.1613
21.4312,8.3925,0.1613,0.1613
21.4425,8.4038,0.1579,0.1579
21.4425,8.4150,0.1582,0.1582
21.4425,8.4262,0.1586,0.1586
21.4425,8.4375,0.1591,0.1591
21.4537,8.4488,0.1560,0.1560
21.4537,8.4600,0.1566,0.1566
21.4537,8.4712,0.1574,0.1574
21.4537,8.4825,0.1583,0.1583
21.4537,8.4938,0.1592,0.1592
21.4537,8.5050,0.1591,0.1591
21.4650,8.5162,0.1577,0.1577
21.4650,8.5275,0.1589,0.1589
21.4650,8.5388,0.1602,0.1602
21.4650,8.5500,0.1614,0.1614
21.4650,8.5612,0.1613,0.1613
21.4763,8.5725,0.1603,0.1603
21.4763,8.5838,0.1611,0.1611
21.4763,8.5950,0.1619,0.1619
21.4763,8.6062,0.1613,0.1613
21.4875,8.6175,0.1602,0.1602
21.4875,8.6288,0.1613,0.1613
21.4875,8.6400,0.1619,0.1619
21.4875,8.6512,0.1610,0.1610
21.4987,8.6625,0.1616,0.1616
21.4987,8.6738,0.1611,0.1611
21.5100,8.6850,0.1611,0.1611
21.5212,8.6962,0.1593,0.1593
21.5212,8.7075,0.1610,0.1610
21.5212,8.7188,0.1610,0.1610
21.5325,8.7300,0.1614,0.1614
21.5437,8.7412,0.1602,0.1602
21.5437,8.7525,0.1622,0.1622
21.5550,8.7637,0.1610,0.1610
21.5550,8.7750,0.1627,0.1627
21.5663,8.7862,0.1610,0.1610
21.5663,8.7975,0.1627,0.1627
21.5775,8.8087,0.1614,0.1614
21.5775,8.8200,0.1623,0.1623
21.5887,8.8312,0.1611,0.1611
21.5887,8.8425,0.1605,0.1605
21.6000,8.8537,0.1610,0.1610
21.6000,8.8650,0.1591,0.1591
21.6112,8.8762,0.1602,0.1602
21.6225,8.8875,0.1602,0.1602
21.6337,8.8987,0.1591,0.1591
21.6450,8.9100,0.1583,0.1583
21.6562,8.9212,0.1575,0.1575
21.6675,8.9325,0.1570,0.1570
21.6675,8.9437,0.1595,0.1595
21.6788,8.9550,0.1592,0.1592
21.6900,8.9663,0.1591,0.1591
21.7012,8.9775,0.1591,0.1591
21.7125,8.9887,0.1592,0.1592
21.7237,9.0000,0.1591,0.1591
21.7350,9.0113,0.1591,0.1591
21.7350,9.0225,0.1618,0.1618
21.7462,9.0337,0.1618,0.1618
21.7575,9.0450,0.1618,0.1618
21.7688,9.0563,0.1618,0.1618
21.7800,9.0675,0.1618,0.1618
21.7912,9.0787,0.1619,0.1619
21.8025,9.0900,0.1623,0.1623
21.8137,9.1013,0.1628,0.1628
21.8250,9.1125,0.1635,0.1635
21.8362,9.1125,0.1613,0.1613
21.8475,9.1237,0.1622,0.1622
21.8588,9.1237,0.1602,0.1602
21.8700,9.1350,0.1614,0.1614
21.8812,9.1463,0.1628,0.1628
21.8925,9.1463,0.1610,0.1610
21.9037,9.1575,0.1619,0.1619
21.9150,9.1687,0.1622,0.1622
21.9262,9.1800,0.1613,0.1613
21.9375,9.1913,0.1605,0.1605
21.9488,9.1913,0.1613,0.1613
21.9600,9.1913,0.1591,0.1591
21.9712,9.2025,0.1602,0.1602
21.9825,9.2137,0.1614,0.1614
21.9937,9.2250,0.1610,0.1610
22.0050,9.2250,0.1610,0.1610
22.0162,9.2363,0.1614,0.1614
22.0275,9.2475,0.1602,0.1602
22.0388,9.2475,0.1622,0.1622
22.0500,9.2587,0.1613,0.1613
22.0612,9.2700,0.1605,0.1605
22.0725,9.2700,0.1628,0.1628
22.0837,9.2812,0.1623,0.1623
22.0950,9.2812,0.1647,0.1647
22.1062,9.2812,0.1664,0.1664
22.1175,9.2925,0.1660,0.1660
22.1288,9.2925,0.1672,0.1672
22.1400,9.3037,0.1650,0.1650
22.1512,9.3037,0.1664,0.1664
22.1625,9.3037,0.1672,0.1672
22.1737,9.3150,0.1661,0.1661
22.1850,9.3150,0.1677,0.1677
22.1962,9.3262,0.1661,0.1661
22.2075,9.3262,0.1679,0.1679
22.2188,9.3262,0.1692,0.1692
22.2300,9.3262,0.1684,0.1684
22.2413,9.3375,0.1685,0.1685
22.2525,9.3375,0.1688,0.1688
22.2637,9.3375,0.1689,0.1689
22.2750,9.3375,0.1691,0.1691
22.2862,9.3375,0.1694,0.1694
22.2975,9.3375,0.1691,0.1691
22.3087,9.3375,0.1689,0.1689
22.3200,9.3375,0.1688,0.1688
22.3313,9.3375,0.1687,0.1687
22.3425,9.3487,0.1684,0.1684
22.3537,9.3487,0.1692,0.1692
22.3650,9.3487,0.1701,0.1701
22.3762,9.3487,0.1701,0.1701
22.3875,9.3487,0.1692,0.1692
22.3987,9.3487,0.1684,0.1684
22.4100,9.3600,0.1708,0.1708
22.4213,9.3600,0.1708,0.1708
22.4325,9.3600,0.1702,0.1702
22.4437,9.3600,0.1698,0.1698
22.4550,9.3600,0.1694,0.1694
22.4662,9.3600,0.1691,0.1691
22.4775,9.3600,0.1689,0.1689
22.4887,9.3600,0.1688,0.1688
22.5000,9.3600,0.1687,0.1687
22.5113,9.3600,0.1687,0.1687
22.5225,9.3600,0.1687,0.1687
22.5337,9.3600,0.1687,0.1687
22.5450,9.3600,0.1687,0.1687
22.5562,9.3600,0.1687,0.1687
22.5675,9.3600,0.1687,0.1687
22.5787,9.3600,0.1687,0.1687
22.5900,9.3600,0.1687,0.1687
22.6013,9.3600,0.1687,0.1687
22.6125,9.3600,0.1688,0.1688
22.6237,9.3600,0.1689,0.1689
22.6350,9.3600,0.1691,0.1691
22.6462,9.3600,0.1694,0.1694
22.6575,9.3600,0.1698,0.1698
22.6687,9.3600,0.1702,0.1702
22.6800,9.3600,0.1708,0.1708
22.6913,9.3600,0.1708,0.1708
22.7025,9.3487,0.1684,0.1684
22.7137,9.3487,0.1692,0.1692
22.7250,9.3487,0.1701,0.1701
22.7362,9.3487,0.1701,0.1701
22.7475,9.3487,0.1692,0.1692
22.7587,9.3487,0.1684,0.1684
22.7700,9.3375,0.1688,0.1688
22.7812,9.3375,0.1689,0.1689
22.7925,9.3375,0.1691,0.1691
22.8038,9.3375,0.1694,0.1694
22.8150,9.3375,0.1694,0.1694
22.8262,9.3375,0.1679,0.1679
22.8375,9.3262,0.1671,0.1671
22.8487,9.3262,0.1677,0.1677
22.8600,9.3262,0.1672,0.1672
22.8712,9.3150,0.1656,0.1656
22.8825,9.3150,0.1664,0.1664
22.8938,9.3150,0.1674,0.1674
22.9050,9.3150,0.1664,0.1664
22.9162,9.3150,0.1656,0.1656
22.9275,9.3037,0.1672,0.1672
22.9387,9.3037,0.1664,0.1664
22.9500,9.3037,0.1650,0.1650
22.9612,9.2925,0.1672,0.1672
22.9725,9.2925,0.1660,0.1660
22.9838,9.2812,0.1677,0.1677
22.9950,9.2700,0.1661,0.1661
23.0062,9.2700,0.1677,0.1677
23.0175,9.2700,0.1661,0.1661
23.0287,9.2587,0.1679,0.1679
23.0400,9.2587,0.1664,0.1664
23.0512,9.2475,0.1677,0.1677
23.0625,9.2475,0.1672,0.1672
23.0738,9.2363,0.1679,0.1679
23.0850,9.2363,0.1675,0.1675
23.0962,9.2363,0.1654,0.1654
23.1075,9.2250,0.1666,0.1666
23.1187,9.2137,0.1679,0.1679
23.1300,9.2137,0.1661,0.1661
23.1412,9.2025,0.1672,0.1672
23.1525,9.1913,0.1676,0.1676
23.1638,9.1913,0.1652,0.1652
23.1750,9.1800,0.1658,0.1658
23.1862,9.1687,0.1665,0.1665
23.1975,9.1575,0.1665,0.1665
23.2087,9.1463,0.1658,0.1658
23.2200,9.1350,0.1652,0.1652
23.2312,9.1237,0.1647,0.1647
23.2425,9.1125,0.1645,0.1645
23.2538,9.1013,0.1644,0.1644
23.2650,9.0900,0.1644,0.1644
23.2762,9.0900,0.1671,0.1671
23.2875,9.0787,0.1671,0.1671
23.2987,9.0787,0.1671,0.1671
23.3100,9.0675,0.1671,0.1671
23.3212,9.0563,0.1672,0.1672
23.3325,9.0450,0.1671,0.1671
23.3438,9.0337,0.1671,0.1671
23.3438,9.0225,0.1671,0.1671
23.3550,9.0113,0.1671,0.1671
23.3550,9.0000,0.1644,0.1644
23.3663,8.9887,0.1644,0.1644
23.3775,8.9775,0.1644,0.1644
23.3887,8.9663,0.1644,0.1644
23.4000,8.9550,0.1645,0.1645
23.4112,8.9437,0.1647,0.1647
23.4225,8.9325,0.1652,0.1652
23.4337,8.9212,0.1658,0.1658
23.4450,8.9100,0.1658,0.1658
23.4450,8.8987,0.1644,0.1644
23.4563,8.8875,0.1654,0.1654
23.4675,8.8762,0.1666,0.1666
23.4787,8.8650,0.1661,0.1661
23.4900,8.8537,0.1647,0.1647
23.4900,8.8425,0.1666,0.1666
23.5012,8.8312,0.1654,0.1654
23.5125,8.8200,0.1644,0.1644
23.5125,8.8087,0.1665,0.1665
23.5237,8.7975,0.1658,0.1658
23.5237,8.7862,0.1666,0.1666
23.5350,8.7750,0.1664,0.1664
23.5350,8.7637,0.1661,0.1661
23.5463,8.7525,0.1661,0.1661
23.5463,8.7412,0.1661,0.1661
23.5575,8.7300,0.1649,0.1649
23.5575,8.7188,0.1660,0.1660
23.5687,8.7075,0.1637,0.1637
23.5687,8.6962,0.1650,0.1650
23.5800,8.6850,0.1630,0.1630
23.5800,8.6738,0.1645,0.1645
23.5800,8.6625,0.1656,0.1656
23.5912,8.6512,0.1628,0.1628
23.5912,8.6400,0.1638,0.1638
23.5912,8.6288,0.1649,0.1649
23.5912,8.6175,0.1656,0.1656
23.5912,8.6062,0.1647,0.1647
23.6025,8.5950,0.1650,0.1650
23.6025,8.5838,0.1664,0.1664
23.6137,8.5725,0.1645,0.1645
23.6137,8.5612,0.1661,0.1661
23.6137,8.5500,0.1660,0.1660
23.6250,8.5388,0.1647,0.1647
23.6250,8.5275,0.1656,0.1656
23.6250,8.5162,0.1664,0.1664
23.6250,8.5050,0.1656,0.1656
23.6250,8.4938,0.1647,0.1647
23.6363,8.4825,0.1660,0.1660
23.6363,8.4712,0.1671,0.1671
23.6363,8.4600,0.1665,0.1665
23.6475,8.4488,0.1650,0.1650
23.6475,8.4375,0.1650,0.1650
23.6475,8.4262,0.1652,0.1652
23.6475,8.4150,0.1654,0.1654
23.6475,8.4038,0.1657,0.1657
23.6475,8.3925,0.1661,0.1661
23.6475,8.3812,0.1665,0.1665
23.6475,8.3700,0.1671,0.1671
23.6587,8.3588,0.1640,0.1640
23.6587,8.3475,0.1647,0.1647
23.6587,8.3362,0.1656,0.1656
23.6587,8.3250,0.1664,0.1664
23.6587,8.3137,0.1664,0.1664
23.6587,8.3025,0.1656,0.1656
23.6700,8.2912,0.1660,0.1660
23.6700,8.2800,0.1672,0.1672
23.6700,8.2687,0.1671,0.1671
23.6812,8.2575,0.1664,0.1664
23.6812,8.2462,0.1679,0.1679
23.6812,8.2350,0.1689,0.1689
23.6812,8.2237,0.1691,0.1691
23.6925,8.2125,0.1657,0.1657
23.6925,8.2012,0.1661,0.1661
23.6925,8.1900,0.1665,0.1665
23.6925,8.1787,0.1671,0.1671
23.7037,8.1675,0.1640,0.1640
23.7037,8.1562,0.1647,0.1647
23.7037,8.1450,0.1656,0.1656
23.7037,8.1337,0.1664,0.1664
23.7037,8.1225,0.1674,0.1674
23.7037,8.1113,0.1671,0.1671
23.7150,8.1000,0.1660,0.1660
23.7150,8.0887,0.1672,0.1672
23.7150,8.0775,0.1685,0.1685
23.7150,8.0663,0.1691,0.1691
23.7150,8.0550,0.1689,0.1689
23.7150,8.0437,0.1688,0.1688
23.7150,8.0325,0.1687,0.1687
23.7150,8.0213,0.1684,0.1684
23.7263,8.0100,0.1677,0.1677
23.7263,7.9987,0.1684,0.1684
23.7263,7.9875,0.1692,0.1692
23.7375,7.9762,0.1664,0.1664
23.7375,7.9650,0.1674,0.1674
23.7375,7.9537,0.1685,0.1685
23.7487,7.9425,0.1660,0.1660
23.7487,7.9312,0.1672,0.1672
23.7487,7.9200,0.1685,0.1685
23.7487,7.9087,0.1687,0.1687
23.7487,7.8975,0.1684,0.1684
23.7487,7.8862,0.1677,0.1677
23.7600,7.8750,0.1650,0.1650
23.7600,7.8637,0.1652,0.1652
23.7600,7.8525,0.1654,0.1654
23.7600,7.8412,0.1657,0.1657
23.7600,7.8300,0.1661,0.1661
23.7600,7.8187,0.1665,0.1665
23.7600,7.8075,0.1660,0.1660
23.7712,7.7962,0.1640,0.1640
23.7712,7.7850,0.1647,0.1647
23.7712,7.7737,0.1656,0.1656
23.7712,7.7625,0.1656,0.1656
23.7712,7.7512,0.1647,0.1647
23.7712,7.7400,0.1640,0.1640
23.7825,7.7287,0.1660,0.1660
23.7825,7.7175,0.1665,0.1665
23.7825,7.7062,0.1661,0.1661
23.7937,7.6950,0.1664,0.1664
23.7937,7.6837,0.1679,0.1679
23.7937,7.6725,0.1687,0.1687
23.7937,7.6612,0.1687,0.1687
23.7937,7.6500,0.1687,0.1687
23.7937,7.6387,0.1687,0.1687
23.7937,7.6275,0.1687,0.1687
23.8050,7.6162,0.1654,0.1654
23.8050,7.6050,0.1657,0.1657
23.8050,7.5938,0.1661,0.1661
23.8050,7.5825,0.1665,0.1665
23.8050,7.5713,0.1660,0.1660
23.8163,7.5600,0.1640,0.1640
23.8163,7.5488,0.1647,0.1647
23.8163,7.5375,0.1656,0.1656
23.8163,7.5263,0.1656,0.1656
23.8163,7.5150,0.1647,0.1647
23.8163,7.5038,0.1640,0.1640
23.8275,7.4925,0.1660,0.1660
23.8275,7.4812,0.1665,0.1665
23.8275,7.4700,0.1661,0.1661
23.8387,7.4587,0.1650,0.1650
23.8387,7.4475,0.1650,0.1650
23.8387,7.4362,0.1650,0.1650
23.8387,7.4250,0.1650,0.1650
23.8387,7.4137,0.1650,0.1650
23.8387,7.4025,0.1652,0.1652
23.8387,7.3912,0.1654,0.1654
23.8387,7.3800,0.1657,0.1657
23.8387,7.3687,0.1661,0.1661
23.8387,7.3575,0.1665,0.1665
23.8387,7.3462,0.1671,0.1671
23.8500,7.3350,0.1640,0.1640
23.8500,7.3237,0.1647,0.1647
23.8500,7.3125,0.1656,0.1656
23.8500,7.3012,0.1664,0.1664
23.8500,7.2900,0.1664,0.1664
23.8500,7.2787,0.1656,0.1656
23.8612,7.2675,0.1660,0.1660
23.8612,7.2562,0.1672,0.1672
23.8612,7.2450,0.1671,0.1671
23.8725,7.2337,0.1650,0.1650
23.8725,7.2225,0.1652,0.1652
23.8725,7.2112,0.1654,0.1654
23.8725,7.2000,0.1657,0.1657
23.8725,7.1887,0.1661,0.1661
23.8725,7.1775,0.1665,0.1665
23.8725,7.1662,0.1671,0.1671
23.8837,7.1550,0.1640,0.1640
23.8837,7.1437,0.1647,0.1647
23.8837,7.1325,0.1656,0.1656
23.8837,7.1212,0.1664,0.1664
23.8837,7.1100,0.1674,0.1674
23.8837,7.0987,0.1664,0.1664
23.8950,7.0875,0.1660,0.1660
23.8950,7.0762,0.1672,0.1672
23.8950,7.0650,0.1677,0.1677
23.9062,7.0537,0.1664,0.1664
23.9062,7.0425,0.1679,0.1679
23.9062,7.0312,0.1688,0.1688
23.9062,7.0200,0.1689,0.1689
23.9175,7.0088,0.1654,0.1654
23.9175,6.9975,0.1657,0.1657
23.9175,6.9863,0.1661,0.1661
23.9175,6.9750,0.1665,0.1665
23.9175,6.9638,0.1660,0.1660
23.9288,6.9525,0.1640,0.1640
23.9288,6.9413,0.1647,0.1647
23.9288,6.9300,0.1656,0.1656
23.9288,6.9188,0.1656,0.1656
23.9288,6.9075,0.1647,0.1647
23.9288,6.8962,0.1640,0.1640
23.9400,6.8850,0.1660,0.1660
23.9400,6.8737,0.1665,0.1665
23.9400,6.8625,0.1661,0.1661
23.9512,6.8512,0.1650,0.1650
23.9512,6.8400,0.1652,0.1652
23.9512,6.8287,0.1654,0.1654
23.9512,6.8175,0.1657,0.1657
23.9512,6.8062,0.1661,0.1661
23.9512,6.7950,0.1665,0.1665
23.9512,6.7837,0.1671,0.1671
23.9625,6.7725,0.1640,0.1640
23.9625,6.7612,0.1647,0.1647
23.9625,6.7500,0.1656,0.1656
23.9625,6.7387,0.1664,0.1664
23.9625,6.7275,0.1674,0.1674
23.9625,6.7162,0.1664,0.1664
23.9737,6.7050,0.1660,0.1660
23.9737,6.6937,0.1672,0.1672
23.9737,6.6825,0.1677,0.1677
23.9850,6.6712,0.1650,0.1650
23.9850,6.6600,0.1650,0.1650
23.9850,6.6487,0.1650,0.1650
23.9850,6.6375,0.1652,0.1652
23.9850,6.6262,0.1654,0.1654
23.9850,6.6150,0.1657,0.1657
23.9850,6.6037,0.1661,0.1661
23.9850,6.5925,0.1665,0.1665
23.9850,6.5812,0.1671,0.1671
23.9850,6.5700,0.1677,0.1677
23.9962,6.5587,0.1647,0.1647
23.9962,6.5475,0.1656,0.1656
23.9962,6.5362,0.1664,0.1664
23.9962,6.5250,0.1674,0.1674
23.9962,6.5137,0.1674,0.1674
24.0075,6.5025,0.1660,0.1660
24.0075,6.4912,0.1672,0.1672
24.0075,6.4800,0.1684,0.1684
24.0075,6.4688,0.1677,0.1677
24.0188,6.4575,0.1672,0.1672
24.0188,6.4463,0.1685,0.1685
24.0188,6.4350,0.1688,0.1688
24.0188,6.4238,0.1689,0.1689
24.0188,6.4125,0.1691,0.1691
24.0300,6.4013,0.1657,0.1657
24.0300,6.3900,0.1661,0.1661
24.0300,6.3788,0.1665,0.1665
24.0300,6.3675,0.1671,0.1671
24.0412,6.3563,0.1640,0.1640
24.0412,6.3450,0.1647,0.1647
24.0412,6.3337,0.1656,0.1656
24.0412,6.3225,0.1664,0.1664
24.0412,6.3112,0.1656,0.1656
24.0412,6.3000,0.1647,0.1647
24.0525,6.2887,0.1660,0.1660
24.0525,6.2775,0.1671,0.1671
24.0525,6.2662,0.1665,0.1665
24.0637,6.2550,0.1650,0.1650
24.0637,6.2437,0.1650,0.1650
24.0637,6.2325,0.1652,0.1652
24.0637,6.2212,0.1654,0.1654
24.0637,6.2100,0.1657,0.1657
24.0637,6.1987,0.1661,0.1661
24.0637,6.1875,0.1665,0.1665
24.0637,6.1762,0.1671,0.1671
24.0750,6.1650,0.1640,0.1640
24.0750,6.1537,0.1647,0.1647
24.0750,6.1425,0.1656,0.1656
24.0750,6.1312,0.1664,0.1664
24.0750,6.1200,0.1674,0.1674
24.0750,6.1087,0.1664,0.1664
24.0862,6.0975,0.1660,0.1660
24.0862,6.0862,0.1672,0.1672
24.0862,6.0750,0.1677,0.1677
24.0975,6.0637,0.1661,0.1661
24.0975,6.0525,0.1665,0.1665
24.0975,6.0412,0.1671,0.1671
24.0975,6.0300,0.1677,0.1677
24.0975,6.0187,0.1684,0.1684
24.0975,6.0075,0.1689,0.1689
24.0975,5.9962,0.1688,0.1688
24.1088,5.9850,0.1665,0.1665
24.1088,5.9737,0.1671,0.1671
24.1088,5.9625,0.1677,0.1677
24.1200,5.9512,0.1647,0.1647
24.1200,5.9400,0.1656,0.1656
24.1200,5.9287,0.1664,0.1664
24.1200,5.9175,0.1674,0.1674
24.1200,5.9062,0.1684,0.1684
24.1312,5.8950,0.1660,0.1660
24.1312,5.8838,0.1672,0.1672
24.1312,5.8725,0.1685,0.1685
24.1312,5.8613,0.1684,0.1684
24.1312,5.8500,0.1677,0.1677
24.1425,5.8388,0.1650,0.1650
24.1425,5.8275,0.1650,0.1650
24.1425,5.8163,0.1652,0.1652
24.1425,5.8050,0.1654,0.1654
24.1425,5.7938,0.1657,0.1657
24.1537,5.7825,0.1623,0.1623
24.1537,5.7713,0.1628,0.1628
24.1537,5.7600,0.1634,0.1634
24.1537,5.7487,0.1640,0.1640
24.1537,5.7375,0.1647,0.1647
24.1537,5.7262,0.1640,0.1640
24.1650,5.7150,0.1628,0.1628
24.1650,5.7037,0.1638,0.1638
24.1650,5.6925,0.1649,0.1649
24.1650,5.6812,0.1657,0.1657
24.1650,5.6700,0.1654,0.1654
24.1650,5.6587,0.1652,0.1652
24.1762,5.6475,0.1650,0.1650
24.1762,5.6362,0.1652,0.1652
24.1762,5.6250,0.1654,0.1654
24.1762,5.6137,0.1657,0.1657
24.1762,5.6025,0.1661,0.1661
24.1762,5.5912,0.1665,0.1665
24.1762,5.5800,0.1660,0.1660
24.1875,5.5687,0.1640,0.1640
24.1875,5.5575,0.1647,0.1647
24.1875,5.5462,0.1656,0.1656
24.1875,5.5350,0.1656,0.1656
24.1875,5.5237,0.1647,0.1647
24.1875,5.5125,0.1640,0.1640
24.1988,5.5012,0.1660,0.1660
24.1988,5.4900,0.1665,0.1665
24.1988,5.4787,0.1661,0.1661
24.2100,5.4675,0.1664,0.1664
24.2100,5.4562,0.1679,0.1679
24.2100,5.4450,0.1687,0.1687
24.2100,5.4337,0.1687,0.1687
24.2100,5.4225,0.1687,0.1687
24.2100,5.4112,0.1687,0.1687
24.2100,5.4000,0.1687,0.1687
24.2100,5.3887,0.1687,0.1687
24.2100,5.3775,0.1687,0.1687
24.2100,5.3662,0.1687,0.1687
24.2100,5.3550,0.1687,0.1687
24.2100,5.3438,0.1687,0.1687
24.2100,5.3325,0.1687,0.1687
24.2100,5.3213,0.1687,0.1687
24.2100,5.3100,0.1687,0.1687
24.2100,5.2988,0.1687,0.1687
24.2100,5.2875,0.1687,0.1687
24.2100,5.2763,0.1687,0.1687
24.2100,5.2650,0.1687,0.1687
24.2100,5.2538,0.1687,0.1687
24.2100,5.2425,0.1687,0.1687
24.2100,5.2313,0.1687,0.1687
24.2100,5.2200,0.1687,0.1687
24.2212,5.2088,0.1677,0.1677
24.2212,5.1975,0.1684,0.1684
24.2212,5.1863,0.1692,0.1692
24.2212,5.1750,0.1701,0.1701
24.2212,5.1637,0.1692,0.1692
24.2212,5.1525,0.1684,0.1684
24.2212,5.1412,0.1677,0.1677
24.2100,5.1300,0.1687,0.1687
24.2100,5.1187,0.1688,0.1688
24.2100,5.1075,0.1689,0.1689
24.2100,5.0962,0.1691,0.1691
24.2100,5.0850,0.1691,0.1691
24.2100,5.0737,0.1689,0.1689
24.2100,5.0625,0.1688,0.1688
24.2100,5.0512,0.1687,0.1687
24.2100,5.0400,0.1687,0.1687
24.2100,5.0287,0.1687,0.1687
24.2100,5.0175,0.1687,0.1687
24.1988,5.0062,0.1701,0.1701
24.1988,4.9950,0.1699,0.1699
24.1988,4.9837,0.1685,0.1685
24.1875,4.9725,0.1696,0.1696
24.1875,4.9612,0.1696,0.1696
24.1875,4.9500,0.1685,0.1685
24.1762,4.9387,0.1699,0.1699
24.1762,4.9275,0.1698,0.1698
24.1762,4.9162,0.1671,0.1671
24.1650,4.9050,0.1671,0.1671
24.1650,4.8937,0.1645,0.1645
24.1537,4.8825,0.1647,0.1647
24.1537,4.8712,0.1623,0.1623
24.1425,4.8600,0.1628,0.1628
24.1312,4.8487,0.1635,0.1635
24.1312,4.8375,0.1613,0.1613
24.1200,4.8262,0.1622,0.1622
24.1088,4.8150,0.1634,0.1634
24.0975,4.8037,0.1647,0.1647
24.0862,4.7925,0.1647,0.1647
24.0862,4.7812,0.1644,0.1644
24.0750,4.7700,0.1654,0.1654
24.0637,4.7588,0.1644,0.1644
24.0525,4.7475,0.1635,0.1635
24.0412,4.7363,0.1628,0.1628
24.0412,4.7250,0.1647,0.1647
24.0300,4.7138,0.1647,0.1647
24.0188,4.7025,0.1645,0.1645
24.0075,4.6913,0.1644,0.1644
23.9962,4.6800,0.1645,0.1645
23.9850,4.6688,0.1647,0.1647
23.9737,4.6575,0.1652,0.1652
23.9625,4.6463,0.1647,0.1647
23.9512,4.6350,0.1645,0.1645
23.9512,4.6238,0.1671,0.1671
23.9400,4.6125,0.1671,0.1671
23.9288,4.6012,0.1671,0.1671
23.9175,4.5900,0.1672,0.1672
23.9175,4.5787,0.1671,0.1671
23.9062,4.5675,0.1671,0.1671
23.8950,4.5562,0.1671,0.1671
23.8837,4.5450,0.1671,0.1671
23.8837,4.5337,0.1644,0.1644
23.8725,4.5225,0.1644,0.1644
23.8612,4.5112,0.1645,0.1645
23.8500,4.5000,0.1647,0.1647
23.8387,4.4887,0.1652,0.1652
23.8275,4.4775,0.1658,0.1658
23.8275,4.4662,0.1635,0.1635
23.8163,4.4550,0.1644,0.1644
23.8050,4.4437,0.1654,0.1654
23.7937,4.4325,0.1666,0.1666
23.7937,4.4212,0.1647,0.1647
23.7825,4.4100,0.1661,0.1661
23.7825,4.3987,0.1644,0.1644
23.7712,4.3875,0.1661,0.1661
23.7712,4.3762,0.1645,0.1645
23.7600,4.3650,0.1660,0.1660
23.7600,4.3537,0.1650,0.1650
23.7600,4.3425,0.1637,0.1637
23.7487,4.3312,0.1660,0.1660
23.7487,4.3200,0.1649,0.1649
23.7375,4.3087,0.1661,0.1661
23.7375,4.2975,0.1664,0.1664
23.7375,4.2862,0.1656,0.1656
23.7375,4.2750,0.1647,0.1647
23.7375,4.2637,0.1640,0.1640
23.7263,4.2525,0.1671,0.1671
23.7263,4.2412,0.1665,0.1665
23.7150,4.2300,0.1695,0.1695
23.7150,4.2188,0.1694,0.1694
23.7150,4.2075,0.1691,0.1691
23.7150,4.1963,0.1689,0.1689
23.7150,4.1850,0.1688,0.1688
23.7150,4.1738,0.1687,0.1687
23.7037,4.1625,0.1725,0.1725
23.7037,4.1513,0.1725,0.1725
23.7037,4.1400,0.1725,0.1725
23.7037,4.1288,0.1725,0.1725
23.7037,4.1175,0.1725,0.1725
23.7037,4.1063,0.1725,0.1725
23.7037,4.0950,0.1725,0.1725
23.7037,4.0838,0.1725,0.1725
23.7037,4.0725,0.1725,0.1725
23.7037,4.0613,0.1725,0.1725
23.7037,4.0500,0.1725,0.1725
23.7037,4.0388,0.1725,0.1725
23.7150,4.0275,0.1687,0.1687
23.7150,4.0162,0.1687,0.1687
23.7150,4.0050,0.1687,0.1687
23.7150,3.9937,0.1687,0.1687
23.7150,3.9825,0.1687,0.1687
23.7150,3.9712,0.1687,0.1687
23.7150,3.9600,0.1687,0.1687
23.7150,3.9487,0.1687,0.1687
23.7150,3.9375,0.1688,0.1688
23.7150,3.9263,0.1689,0.1689
23.7263,3.9150,0.1654,0.1654
23.7263,3.9038,0.1657,0.1657
23.7263,3.8925,0.1661,0.1661
23.7263,3.8812,0.1665,0.1665
23.7263,3.8700,0.1660,0.1660
23.7375,3.8587,0.1640,0.1640
23.7375,3.8475,0.1647,0.1647
23.7375,3.8362,0.1656,0.1656
23.7375,3.8250,0.1656,0.1656
23.7375,3.8137,0.1647,0.1647
23.7375,3.8025,0.1640,0.1640
23.7487,3.7912,0.1660,0.1660
23.7487,3.7800,0.1665,0.1665
23.7487,3.7687,0.1661,0.1661
23.7600,3.7575,0.1657,0.1657
23.7600,3.7462,0.1661,0.1661
23.7600,3.7350,0.1665,0.1665
23.7600,3.7237,0.1660,0.1660
23.7712,3.7125,0.1640,0.1640
23.7712,3.7012,0.1647,0.1647
